-0.613535 0.403571 1.304485 2.763373
-0.615286 0.401750 1.305552 2.762550
-0.617041 0.399936 1.306614 2.761718
-0.618799 0.398129 1.307672 2.760875
-0.620562 0.396331 1.308725 2.760024
-0.622329 0.394540 1.309774 2.759162
-0.624100 0.392757 1.310819 2.758292
-0.625874 0.390982 1.311860 2.757412
-0.627653 0.389215 1.312896 2.756523
-0.629435 0.387456 1.313928 2.755625
-0.631221 0.385705 1.314956 2.754717
-0.633010 0.383962 1.315979 2.753801
-0.634803 0.382227 1.316998 2.752875
-0.636599 0.380501 1.318013 2.751941
-0.638399 0.378782 1.319024 2.750998
-0.640203 0.377072 1.320031 2.750046
-0.642009 0.375370 1.321034 2.749085
-0.643819 0.373676 1.322032 2.748115
-0.645632 0.371991 1.323027 2.747137
-0.647448 0.370314 1.324017 2.746151
-0.649267 0.368645 1.325004 2.745155
-0.651090 0.366985 1.325986 2.744152
-0.652915 0.365333 1.326964 2.743140
-0.654743 0.363689 1.327938 2.742120
-0.656574 0.362055 1.328909 2.741091
-0.658408 0.360428 1.329875 2.740055
-0.660244 0.358811 1.330837 2.739010
-0.662083 0.357202 1.331796 2.737957
-0.663925 0.355602 1.332750 2.736896
-0.665769 0.354010 1.333701 2.735828
-0.667616 0.352427 1.334647 2.734751
-0.669465 0.350853 1.335590 2.733667
-0.671317 0.349287 1.336529 2.732575
-0.673171 0.347731 1.337464 2.731475
-0.675027 0.346183 1.338395 2.730367
-0.676885 0.344644 1.339322 2.729252
-0.678746 0.343114 1.340245 2.728130
-0.680608 0.341593 1.341165 2.727000
-0.682473 0.340081 1.342081 2.725863
-0.684339 0.338577 1.342993 2.724719
-0.686207 0.337083 1.343901 2.723567
-0.688078 0.335598 1.344805 2.722408
-0.689949 0.334122 1.345706 2.721242
-0.691823 0.332655 1.346603 2.720069
-0.693698 0.331197 1.347496 2.718889
-0.695575 0.329748 1.348386 2.717702
-0.697453 0.328308 1.349271 2.716509
-0.699333 0.326877 1.350153 2.715308
-0.701214 0.325456 1.351032 2.714101
-0.703097 0.324044 1.351906 2.712887
-0.704981 0.322641 1.352777 2.711666
-0.706866 0.321247 1.353644 2.710439
-0.708752 0.319862 1.354508 2.709206
-0.710639 0.318487 1.355368 2.707966
-0.712528 0.317121 1.356224 2.706720
-0.714417 0.315764 1.357076 2.705467
-0.716307 0.314417 1.357925 2.704208
-0.718199 0.313079 1.358770 2.702943
-0.720091 0.311750 1.359612 2.701672
-0.721983 0.310431 1.360450 2.700395
-0.723877 0.309121 1.361284 2.699112
-0.725771 0.307820 1.362115 2.697823
-0.727665 0.306529 1.362942 2.696528
-0.729560 0.305248 1.363765 2.695228
-0.731456 0.303975 1.364585 2.693921
-0.733352 0.302713 1.365402 2.692609
-0.735248 0.301459 1.366214 2.691292
-0.737144 0.300216 1.367023 2.689968
-0.739041 0.298981 1.367829 2.688640
-0.740938 0.297757 1.368630 2.687306
-0.742835 0.296541 1.369429 2.685966
-0.744732 0.295335 1.370223 2.684621
-0.746629 0.294139 1.371014 2.683271
-0.748526 0.292953 1.371802 2.681916
-0.750422 0.291775 1.372586 2.680556
-0.752319 0.290608 1.373366 2.679191
-0.754215 0.289450 1.374142 2.677820
-0.756111 0.288301 1.374915 2.676445
-0.758006 0.287163 1.375685 2.675065
-0.759901 0.286033 1.376451 2.673680
-0.761796 0.284914 1.377213 2.672291
-0.763690 0.283804 1.377972 2.670896
-0.765583 0.282703 1.378727 2.669497
-0.767476 0.281612 1.379478 2.668094
-0.769368 0.280531 1.380226 2.666686
-0.771259 0.279459 1.380970 2.665273
